,From,To,Counts,Log2FC,Pvalue,Percentage
989,inflamFB,EC,5035,0.12024477141979739,1.103542812685987e-10,0.06370837129264095
990,inflamFB,FB_APOD,112,-0.5496860451700072,0.999997303893256,0.001417147484563215
991,inflamFB,Gra-I,183,-2.1021746265840915,1.0,0.002315517764955967
992,inflamFB,HF-CL,28,-0.1921340405519234,0.7965919594324801,0.00035428687114080374
993,inflamFB,HF-HS,6,-4.114966180029463,1.0,7.591861524445795e-05
994,inflamFB,HF-IRS,120,-0.18006120825134864,0.9337526351915092,0.0015183723048891589
995,inflamFB,HF-Matrix,508,0.33814403298370954,3.696453942936273e-08,0.006427776090697439
996,inflamFB,HF-ORSB,160,-2.273750623866576,1.0,0.002024496406518878
997,inflamFB,HF-TAC,123,0.6210974478423499,1.265366348812691e-06,0.0015563316125113877
998,inflamFB,MELAN,109,0.5207678487238132,9.255964503851466e-05,0.001379188176940986
999,inflamFB,Mast,563,0.3301472274130979,1.524658166385251e-08,0.007123696730438303
1000,inflamFB,Mural,6072,-0.5611378983465668,1.0,0.07682963862739144
1001,inflamFB,SCH,19,-1.558916371223546,0.9999999992194971,0.00024040894827411682
1002,inflamFB,Spi-I,611,-2.4833970744669376,1.0,0.007731045652393967
1003,inflamFB,Spi-mig,81,-3.99055583783952,1.0,0.0010249013058001822
1004,inflamFB,Sweat Gland,188,-0.4783231124693406,0.9999998099458717,0.0023787832776596823
1005,inflamFB,actiFB,6771,-0.05651495252774396,0.9998308249987257,0.08567415730337079
1006,inflamFB,cDC,195,0.1815765964379851,0.036516307804956294,0.002467354995444883
1007,inflamFB,cMono,435,0.6464415554030554,0.0,0.005504099605223201
1008,inflamFB,inflamFB,17775,1.1704360388327848,0.0,0.22490889766170666
1009,inflamFB,lipidMacr,353,-0.3561435517535349,0.9999998395386832,0.004466545196882276
1010,inflamFB,myoFB,702,1.1704360388327846,0.0,0.008882477983601578
1011,inflamFB,pDC,181,0.29090355884472807,0.0029742710577213005,0.0022902115598744813
1012,inflamFB,papiFB,5838,0.44164858841591736,0.0,0.07386881263285758
1013,inflamFB,retiFB,24118,-0.22783381525714438,1.0,0.30516752707763944
1014,inflamFB,trMacr,5894,0.3764303918075846,0.0,0.07457738637513918
1015,lipidMacr,AntiInfMacr,736,4.2879825158162586,0.0,0.1438061742868308
1016,lipidMacr,Bas-I,0,-inf,1.0,0.0
1017,lipidMacr,Bas-II,0,-inf,1.0,0.0
1018,lipidMacr,Bas-inflamed,5,-2.0141782213073562,0.9999865282142995,0.0009769441187964048
1019,lipidMacr,Bas-mig,0,-inf,1.0,0.0
1020,lipidMacr,Bas-prolif,22,-2.140094387153924,1.0,0.0042985541227041815
1021,lipidMacr,CD4_T,6,-1.4991645981487647,0.9993349882838467,0.0011723329425556857
1022,lipidMacr,CD8_T,3,-2.065654438798442,0.9996880954003767,0.0005861664712778429
1023,lipidMacr,DS,8,-0.11679328779024255,0.6375007568300294,0.0015631105900742479
1024,lipidMacr,EC,167,-0.8450421337232399,1.0,0.032629933567799925
1025,lipidMacr,FB_APOD,1,-3.408256101950554,0.9999765877274653,0.00019538882375928098
1026,lipidMacr,Gra-I,0,-inf,1.0,0.0
1027,lipidMacr,HF-CL,0,-inf,1.0,0.0
1028,lipidMacr,HF-HS,0,-inf,1.0,0.0
1029,lipidMacr,HF-IRS,3,-1.5532044378616536,0.9928712205931657,0.0005861664712778429
1030,lipidMacr,HF-Matrix,7,-1.894400866453795,0.9999974792897762,0.0013677217663149667
1031,lipidMacr,HF-ORSB,7,-2.8395389314192765,0.9999999999999969,0.0013677217663149667
1032,lipidMacr,HF-TAC,0,-inf,1.0,0.0
1033,lipidMacr,MELAN,7,0.5087233112815481,0.22562077608555775,0.0013677217663149667
1034,lipidMacr,Mast,21,-0.46574159661131403,0.9499004213163897,0.004103165298944901
1035,lipidMacr,Mural,100,-2.5364529187102507,1.0,0.019538882375928098
1036,lipidMacr,SCH,0,-inf,1.0,0.0
1037,lipidMacr,Spi-I,11,-4.330209160371313,1.0,0.0021492770613520907
1038,lipidMacr,Spi-mig,0,-inf,1.0,0.0
1039,lipidMacr,Sweat Gland,5,-1.7621990039825584,0.9998188006559661,0.0009769441187964048
1040,lipidMacr,actiFB,132,-1.7884891718052254,1.0,0.02579132473622509
1041,lipidMacr,cDC,8,-0.4769688520345681,0.8663857504072032,0.0015631105900742479
1042,lipidMacr,cMono,30,0.7372454255525408,0.005692987277949646,0.005861664712778429
1043,lipidMacr,inflamFB,407,-0.329456051018051,0.9999997929607871,0.07952325127002735
1044,lipidMacr,lipidMacr,1382,5.5616588406406,0.0,0.27002735443532627
1045,lipidMacr,myoFB,6,-1.7511438154735626,0.9999418437854821,0.0011723329425556857
1046,lipidMacr,pDC,11,0.1992741556758773,0.36446081865287194,0.0021492770613520907
1047,lipidMacr,papiFB,183,-0.6051252035252506,0.9999999998459518,0.03575615474794842
1048,lipidMacr,retiFB,795,-1.2020605551814365,1.0,0.15533411488862836
1049,lipidMacr,trMacr,1055,1.8432111955551893,0.0,0.20613520906604144
1050,myoFB,AntiInfMacr,6,-2.1134783679064033,0.999999423356615,0.001701162461015027
1051,myoFB,Bas-I,0,-inf,1.0,0.0
1052,myoFB,Bas-II,0,-inf,1.0,0.0
1053,myoFB,Bas-inflamed,0,-inf,1.0,0.0
1054,myoFB,Bas-mig,0,-inf,1.0,0.0
1055,myoFB,Bas-prolif,10,-2.7404593392906644,1.0,0.002835270768358378
1056,myoFB,CD4_T,2,-2.546988527256726,0.9998975394260845,0.0005670541536716756
1057,myoFB,CD8_T,1,-3.1134783679064033,0.9998308471914321,0.0002835270768358378
1058,myoFB,DS,1,-2.579654716177048,0.9975123853300566,0.0002835270768358378
1059,myoFB,EC,185,-0.16022639406778558,0.9467818817450705,0.052452509214629996
1060,myoFB,FB_APOD,0,-inf,1.0,0.0
1061,myoFB,Gra-I,0,-inf,1.0,0.0
1062,myoFB,HF-CL,0,-inf,1.0,0.0
1063,myoFB,HF-HS,0,-inf,1.0,0.0
1064,myoFB,HF-IRS,0,-inf,1.0,0.0
1065,myoFB,HF-Matrix,1,-4.164617216898204,0.9999999850710637,0.0002835270768358378
1066,myoFB,HF-ORSB,0,-inf,1.0,0.0
1067,myoFB,HF-TAC,0,-inf,1.0,0.0
1068,myoFB,MELAN,0,-inf,1.0,0.0
1069,myoFB,Mast,4,-2.3209204477768797,0.9999969896107668,0.0011341083073433513
1070,myoFB,Mural,412,0.04332999031143731,0.2655134522875662,0.11681315565636519
1071,myoFB,SCH,1,-1.32092044777688,0.9183024503501234,0.0002835270768358378
1072,myoFB,Spi-I,0,-inf,1.0,0.0
1073,myoFB,Spi-mig,0,-inf,1.0,0.0
1074,myoFB,Sweat Gland,0,-inf,1.0,0.0
1075,myoFB,actiFB,192,-0.710782218829328,0.9999999999999963,0.05443719875248086
1076,myoFB,cDC,1,-2.939830280421374,0.9995466148346092,0.0002835270768358378
1077,myoFB,cMono,1,-3.632506598442783,0.9999960890944448,0.0002835270768358378
1078,myoFB,inflamFB,810,1.2005756341008837,0.0,0.22965693223702863
1079,myoFB,lipidMacr,3,-2.7487819874133073,0.9999996392132134,0.0008505812305075135
1080,myoFB,myoFB,338,4.601911691700661,0.0,0.09583215197051319
1081,myoFB,pDC,0,-inf,1.0,0.0
1082,myoFB,papiFB,99,-0.9543298501164887,0.9999999999999867,0.028069180606747946
1083,myoFB,retiFB,1423,0.17498691278652265,7.606779206525971e-09,0.4034590303373972
1084,myoFB,trMacr,37,-2.453224150797214,1.0,0.010490501842925999
1085,pDC,AntiInfMacr,14,0.43370829521899884,0.16259967559593214,0.009943181818181818
1086,pDC,Bas-I,0,-inf,1.0,0.0
1087,pDC,Bas-II,11,0.11584222565487222,0.4359634844302265,0.0078125
1088,pDC,Bas-inflamed,2,-1.4741735027925693,0.9749561630677313,0.0014204545454545455
1089,pDC,Bas-mig,1,-2.3686803739452555,0.9943652284508093,0.0007102272727272727
1090,pDC,Bas-prolif,32,0.2624068076109278,0.17159213601634593,0.022727272727272728
1091,pDC,CD4_T,16,1.7778057145322284,2.9071585990636528e-05,0.011363636363636364
1092,pDC,CD8_T,10,1.5332439687699133,0.0029588833086753308,0.007102272727272727
1093,pDC,DS,7,1.5524944476695104,0.011123191824563006,0.004971590909090909
1094,pDC,EC,82,-0.009261608177059408,0.5399313723596888,0.05823863636363636
1095,pDC,FB_APOD,2,-0.546323288548405,0.7892760920570259,0.0014204545454545455
1096,pDC,Gra-I,10,-0.48522869130156526,0.8918996810801557,0.007102272727272727
1097,pDC,HF-CL,0,-inf,1.0,0.0
1098,pDC,HF-HS,0,-inf,1.0,0.0
1099,pDC,HF-IRS,2,-0.2762341251806607,0.696866233106296,0.0014204545454545455
1100,pDC,HF-Matrix,15,1.0670676204992686,0.0067477108692838295,0.01065340909090909
1101,pDC,HF-ORSB,2,-2.7849610400747316,0.9999857714762911,0.0014204545454545455
1102,pDC,HF-TAC,4,1.4893006211823168,0.05629954732165354,0.002840909090909091
1103,pDC,MELAN,4,1.5633012026260933,0.04838010046924057,0.002840909090909091
1104,pDC,Mast,14,0.8112287160696787,0.033003954971983385,0.009943181818181818
1105,pDC,Mural,133,-0.26309385958163684,0.990102967295655,0.09446022727272728
1106,pDC,SCH,0,-inf,1.0,0.0
1107,pDC,Spi-I,19,-1.6797804521628752,0.9999999999478898,0.013494318181818182
1108,pDC,Spi-mig,2,-3.5196881620449383,0.9999999978440642,0.0014204545454545455
1109,pDC,Sweat Gland,9,0.947730715974541,0.048007459523270346,0.006392045454545455
1110,pDC,actiFB,103,-0.2844499505783113,0.9860800386469255,0.07315340909090909
1111,pDC,cDC,10,1.7068920562549432,0.001248698356481337,0.007102272727272727
1112,pDC,cMono,11,1.1517192619834686,0.012598006703453013,0.0078125
1113,pDC,inflamFB,176,0.3230233967551484,0.0013300541492973217,0.125
1114,pDC,lipidMacr,11,0.4504813722917884,0.1883484783026017,0.0078125
1115,pDC,myoFB,0,-inf,1.0,0.0
1116,pDC,pDC,10,1.9237034453280912,0.0004032767073552934,0.007102272727272727
1117,pDC,papiFB,135,0.8179233686436871,2.736785242873907e-10,0.09588068181818182
1118,pDC,retiFB,404,-0.3167273091992104,0.9999999915373896,0.2869318181818182
1119,pDC,trMacr,157,0.9567374742544179,4.440892098500626e-15,0.11150568181818182
1120,papiFB,AntiInfMacr,242,-0.3508749342657845,0.9999775032119902,0.005772212283840191
1121,papiFB,Bas-I,89,-0.2090422398528249,0.9301546209833121,0.0021228384019081692
1122,papiFB,Bas-II,287,-0.07477401100851115,0.82493032239332,0.0068455575432319615
1123,papiFB,Bas-inflamed,202,0.2879464352574513,0.002503169442262254,0.004818127608825283
1124,papiFB,Bas-mig,65,-1.242404105618575,1.0,0.0015503875968992248
1125,papiFB,Bas-prolif,804,0.01736695408808249,0.3667773449213063,0.01917710196779964
1126,papiFB,CD4_T,224,0.6890690918880589,4.285904964262954e-12,0.005342874180083482
1127,papiFB,CD8_T,157,0.6098450780724045,1.8372120913490164e-07,0.0037447823494335124
1128,papiFB,DS,107,0.5905149673112795,2.4697814467455892e-05,0.0025521765056648778
1129,papiFB,EC,2755,0.16493144596160297,2.1446044939921194e-10,0.06571258199165175
1130,papiFB,FB_APOD,140,0.6868681836947876,4.019542165778489e-08,0.0033392963625521765
1131,papiFB,Gra-I,145,-1.5233392408757669,1.0,0.0034585569469290397
1132,papiFB,HF-CL,32,0.9151371713679052,0.0004973419767870801,0.0007632677400119261
1133,papiFB,HF-HS,15,-1.8784119511646689,0.9999999999828937,0.00035778175313059033
1134,papiFB,HF-IRS,97,0.4275871723046931,0.002313981942193566,0.002313655336911151
1135,papiFB,HF-Matrix,320,0.5860135750763389,1.0796918914479647e-12,0.007632677400119261
1136,papiFB,HF-ORSB,190,-1.1111969764455574,1.0,0.004531902206320811
1137,papiFB,HF-TAC,86,1.0194738311826408,7.732698925622117e-10,0.0020512820512820513
1138,papiFB,MELAN,70,0.796492674869286,7.4237759746242915e-06,0.0016696481812760882
1139,papiFB,Mast,336,0.5000996720890614,2.9173430338147455e-10,0.008014311270125224
1140,papiFB,Mural,3388,-0.4882496804524015,1.0,0.08081097197376268
1141,papiFB,SCH,11,-1.4327861320524018,0.9999811048566274,0.00026237328562909957
1142,papiFB,Spi-I,712,-1.3480660793418366,1.0,0.016982707215265354
1143,papiFB,Spi-mig,50,-3.771923516971987,1.0,0.0011926058437686344
1144,papiFB,Sweat Gland,157,0.17633491872208185,0.06457288100143754,0.0037447823494335124
1145,papiFB,actiFB,3439,-0.11926862193651265,0.9999999385597472,0.08202742993440668
1146,papiFB,cDC,129,0.5000996720890614,6.937271555484958e-05,0.003076923076923077
1147,papiFB,cMono,248,0.7503924090312729,3.3306690738754696e-15,0.005915324985092427
1148,papiFB,inflamFB,5608,0.42077086742670056,0.0,0.13376267143709003
1149,papiFB,lipidMacr,155,-0.6289173857730452,0.9999999992063147,0.0036970781156827667
1150,papiFB,myoFB,76,-1.1223375340507578,0.9999999999999994,0.0018127608825283244
1151,papiFB,pDC,141,0.8452351581377489,3.221600763936294e-11,0.003363148479427549
1152,papiFB,papiFB,3858,0.7586536549401859,0.0,0.09202146690518784
1153,papiFB,retiFB,14654,-0.032023436313341355,0.9997245794342592,0.3495289206917114
1154,papiFB,trMacr,2936,0.28566143350422996,0.0,0.07002981514609422
1155,retiFB,AntiInfMacr,1090,-0.9339230427299751,1.0,0.0038532512249096784
1156,retiFB,Bas-I,398,-0.8024483411294587,1.0,0.0014069669610220661
1157,retiFB,Bas-II,738,-1.4665012224776879,1.0,0.0026088985357645344
1158,retiFB,Bas-inflamed,541,-1.0450775545214128,1.0,0.0019124852409872807
1159,retiFB,Bas-mig,91,-3.511274569302218,1.0,0.0003216934508869548
1160,retiFB,Bas-prolif,2017,-1.4099866593317694,1.0,0.0071302823125163495
1161,retiFB,CD4_T,700,-0.4213720091911014,1.0,0.002474565006822729
1162,retiFB,CD8_T,531,-0.38650491086895394,0.9999999999999988,0.0018771343123183846
1163,retiFB,DS,440,-0.12388959641909263,0.9890185151270221,0.0015554408614314298
1164,retiFB,EC,16822,0.020859171782797975,0.008089404620971852,0.059467332206817075
1165,retiFB,FB_APOD,891,0.6025694974178585,0.0,0.0031497677443986455
1166,retiFB,Gra-I,457,-2.621495266686517,1.0,0.0016155374401685533
1167,retiFB,HF-CL,79,-0.5353793713088766,0.9999921395211359,0.00027927233648427946
1168,retiFB,HF-HS,32,-3.539599837627072,1.0,0.00011312297174046763
1169,retiFB,HF-IRS,275,-0.8233351523242973,1.0,0.0009721505383946436
1170,retiFB,HF-Matrix,1169,-0.2991525961332518,1.0,0.004132523561393958
1171,retiFB,HF-ORSB,614,-2.1732550302602105,1.0,0.0021705470202702227
1172,retiFB,HF-TAC,206,-0.4745876871901236,0.9999999995033256,0.0007282291305792603
1173,retiFB,MELAN,250,-0.12130334826747827,0.9559346795423083,0.0008837732167224033
1174,retiFB,Mast,1325,-0.27473839720565996,1.0,0.004683998048628737
1175,retiFB,Mural,28061,-0.19248632839871566,1.0,0.09919824093778944
1176,retiFB,SCH,109,-0.8783307167666574,1.0,0.00038532512249096784
1177,retiFB,Spi-I,2181,-2.4873227465213685,1.0,0.007710037542686246
1178,retiFB,Spi-mig,129,-5.158849742177343,1.0,0.0004560269798287601
1179,retiFB,Sweat Gland,797,-0.2341472070329585,0.9999999971196741,0.0028174690149110216
1180,retiFB,actiFB,28275,0.16590009044735682,0.0,0.09995475081130381
1181,retiFB,cDC,506,-0.28243129949376766,0.9999999902674993,0.0017887569906461442
1182,retiFB,cMono,657,-0.5983516318871577,1.0,0.002322556013546476
1183,retiFB,inflamFB,24194,-0.2244353677232687,1.0,0.0855280368215273
1184,retiFB,lipidMacr,648,-1.319489079016543,1.0,0.002290740177744469
1185,retiFB,myoFB,1204,0.10905733841147373,0.0005857225764982488,0.004256251811735094
1186,retiFB,pDC,400,-0.4047572953402048,0.9999999999997242,0.0014140371467558453
1187,retiFB,papiFB,15058,-0.031038520093532456,0.9996602581924742,0.053231428389623796
1188,retiFB,retiFB,139315,0.46266344773049695,0.0,0.49249146275072647
1189,retiFB,trMacr,12678,-0.3582325575367709,1.0,0.04481790736642652
1190,trMacr,AntiInfMacr,1429,2.1162660473565724,0.0,0.03191726972214777
1191,trMacr,Bas-I,10,-3.457633558130725,1.0,0.00022335388189046726
1192,trMacr,Bas-II,100,-1.6906107301083395,1.0,0.0022335388189046726
1193,trMacr,Bas-inflamed,48,-1.8800885289720521,1.0,0.0010720986330742428
1194,trMacr,Bas-mig,21,-2.967240478067134,1.0,0.00046904315196998124
1195,trMacr,Bas-prolif,482,-0.8155813830597496,1.0,0.010765657107120522
1196,trMacr,CD4_T,325,1.1312240955474067,0.0,0.007259001161440186
1197,trMacr,CD8_T,185,0.7518198074982243,7.971179272203699e-12,0.0041320468149736445
1198,trMacr,DS,105,0.4685075163773904,0.0006229468787615211,0.0023452157598499064
1199,trMacr,EC,2370,-0.14701979591016068,0.9999999567172244,0.05293487000804074
1200,trMacr,FB_APOD,75,-0.3083821249531629,0.9780530937128363,0.0016751541141785044
1201,trMacr,Gra-I,91,-2.29023967289087,1.0,0.0020325203252032522
1202,trMacr,HF-CL,48,1.4053136898901961,9.319842675381551e-10,0.0010720986330742428
1203,trMacr,HF-HS,0,-inf,1.0,0.0
1204,trMacr,HF-IRS,51,-0.5946863101098041,0.9995045691541974,0.001139104797641383
1205,trMacr,HF-Matrix,225,-0.016919310792851444,0.581688349980475,0.0050254623425355135
1206,trMacr,HF-ORSB,103,-2.089338039792152,1.0,0.002300544983471813
1207,trMacr,HF-TAC,45,-0.009723809388647614,0.54011686426196,0.0010050924685071027
1208,trMacr,MELAN,73,0.7622482346054716,1.0384441358590735e-05,0.001630483337800411
1209,trMacr,Mast,446,0.8138961670317405,0.0,0.00996158313231484
1210,trMacr,Mural,3712,-0.4512728268558932,1.0,0.08290896095774145
1211,trMacr,SCH,28,-0.17964881083096004,0.7762804184129607,0.0006253908692933083
1212,trMacr,Spi-I,345,-2.488132940841568,1.0,0.0077057089252211206
1213,trMacr,Spi-mig,32,-4.510565688945578,1.0,0.0007147324220494952
1214,trMacr,Sweat Gland,123,-0.27055730702917047,0.9875213788011856,0.0027472527472527475
1215,trMacr,actiFB,4048,0.02116557003214157,0.159040144876337,0.09041365138926115
1216,trMacr,cDC,319,1.7114990482318115,0.0,0.007124988832305905
1217,trMacr,cMono,450,1.5151913076625696,0.0,0.010050924685071027
1218,trMacr,inflamFB,5828,0.38149941328172476,0.0,0.1301706423657643
1219,trMacr,lipidMacr,863,1.7533889759328072,0.0,0.019275440007147326
1220,trMacr,myoFB,24,-2.880088528972052,1.0,0.0005360493165371214
1221,trMacr,pDC,165,0.9772200377859059,1.1102230246251565e-16,0.00368533905119271
1222,trMacr,papiFB,2988,0.29519467748145445,0.0,0.06673813990887162
1223,trMacr,retiFB,12320,-0.37710168326938037,1.0,0.27517198248905567
1224,trMacr,trMacr,7295,1.5039314612674053,0.0,0.16293665683909586
